no;exp;wks;occ;ind;south;smsa;ms;fem;union;ed;blk;lwage;t;id
1481;10;49;0;1;0;1;1;0;0;17;0;7.207859993;4;212
1482;11;47;0;1;0;1;1;0;0;17;0;7.313220024;5;212
1483;12;49;0;1;0;1;1;0;0;17;0;7.201169968;6;212
1484;13;49;0;1;0;1;1;0;0;17;0;7.600900173;7;212
1485;27;48;0;0;0;1;1;0;0;11;0;6.905749798;1;213
1486;28;49;1;0;0;1;1;0;0;11;0;6.905749798;2;213
1487;29;49;1;0;0;1;1;0;0;11;0;7.003069878;3;213
1488;30;51;1;0;0;1;1;0;0;11;0;7.090079784;4;213
1489;31;48;1;0;0;1;1;0;0;11;0;7.130899906;5;213
1490;32;49;1;0;0;1;1;0;0;11;0;7.081709862;6;213
1491;33;48;1;1;0;1;1;0;0;11;0;7.244229794;7;213
1492;24;49;0;0;0;1;1;0;0;12;0;6.285999775;1;214
1493;25;48;1;0;0;1;1;0;0;12;0;6.354370117;2;214
1494;26;49;1;0;0;1;1;0;0;12;0;6.437749863;3;214
1495;27;49;1;0;0;1;1;0;0;12;0;6.437749863;4;214
1496;28;49;1;0;0;1;1;0;0;12;0;6.476970196;5;214
1497;29;49;1;0;0;1;1;0;0;12;0;6.551080227;6;214
1498;30;49;1;0;0;1;1;0;0;12;0;6.551080227;7;214
1499;35;48;0;0;1;1;1;0;0;16;1;6.263400078;1;215
1500;36;50;0;0;1;1;1;0;0;16;1;6.173789978;2;215
1501;37;50;0;0;1;1;1;0;0;16;1;6.109250069;3;215
1502;38;46;0;0;1;1;1;0;0;16;1;6.109250069;4;215
1503;39;52;0;0;1;1;1;0;0;16;1;6.309919834;5;215
1504;40;51;0;0;1;1;1;0;0;16;1;6.2146101;6;215
1505;41;50;0;0;1;1;1;0;0;16;1;6.396930218;7;215
1506;17;49;0;0;1;1;1;0;0;17;0;6.856460094;1;216
1507;18;49;0;0;1;1;1;0;0;17;0;6.905749798;2;216
1508;19;49;0;0;1;1;1;0;0;17;0;7.047520161;3;216
1509;20;49;0;0;1;1;1;0;0;17;0;7.130899906;4;216
1510;21;47;0;0;1;1;1;0;0;17;0;7.244229794;5;216
1511;22;48;0;0;1;1;1;0;0;17;0;6.994850159;6;216
1512;23;48;0;0;1;1;1;0;0;17;0;7.549610138;7;216
1513;4;49;0;0;0;0;1;0;0;13;0;6.052090168;1;217
1514;5;50;0;0;0;0;1;0;0;13;0;6.052090168;2;217
1515;6;50;0;0;0;0;1;0;0;13;0;6.2146101;3;217
1516;7;51;0;0;0;0;1;0;0;13;0;6.333280087;4;217
1517;8;50;0;0;0;0;1;0;0;13;0;6.437749863;5;217
1518;9;49;0;0;0;0;1;0;0;13;0;6.192359924;6;217
1519;10;49;0;0;0;0;1;0;0;13;0;6.532330036;7;217
1520;11;46;1;1;0;0;1;0;1;12;0;6.315360069;1;218
1521;12;12;1;1;0;0;1;0;1;12;0;6.333280087;2;218
1522;13;49;1;1;0;0;1;0;1;12;0;6.401919842;3;218
1523;14;49;1;1;0;0;1;0;1;12;0;6.54102993;4;218
1524;15;48;1;1;0;0;1;0;1;12;0;6.546790123;5;218
1525;16;49;1;1;0;0;1;0;1;12;0;6.650279999;6;218
1526;17;49;1;1;0;0;1;0;1;12;0;6.688350201;7;218
1527;19;48;0;0;0;1;1;0;0;12;0;6.813439846;1;219
1528;20;43;0;0;0;1;1;0;0;12;0;6.802390099;2;219
1529;21;48;0;0;0;1;1;0;1;12;0;6.956550121;3;219
1530;22;48;0;0;0;1;1;0;0;12;0;7.088409901;4;219
1531;23;48;0;0;0;1;1;0;1;12;0;7.364550114;5;219
1532;24;50;0;0;0;1;1;0;0;12;0;7.495540142;6;219
1533;25;50;1;0;0;1;1;0;1;12;0;7.210820198;7;219
1534;33;43;0;0;1;1;1;0;1;12;0;6.478509903;1;220
1535;34;41;0;0;1;1;1;0;1;12;0;6.553929806;2;220
1536;35;43;0;0;1;1;1;0;1;12;0;6.628039837;3;220
1537;36;42;0;0;1;1;1;0;1;12;0;6.745240211;4;220
1538;37;41;0;0;1;1;1;0;1;12;0;6.829790115;5;220
1539;38;45;0;0;1;0;1;0;1;12;0;7.090079784;6;220
1540;39;46;0;0;1;0;1;0;1;12;0;7.050990105;7;220
1541;28;44;0;0;0;1;1;0;0;17;0;6.905749798;1;221
1542;29;49;0;0;0;1;1;0;0;17;0;6.905749798;2;221
1543;30;48;0;0;0;1;1;0;1;17;0;7.207859993;3;221
1544;31;45;0;0;0;1;1;0;1;17;0;7.293019772;4;221
1545;32;46;0;0;0;1;1;0;1;17;0;7.377759933;5;221
1546;33;46;0;0;0;1;1;0;1;17;0;7.154620171;6;221
1547;34;46;0;0;0;1;1;0;1;17;0;7.28207016;7;221
1548;1;45;1;0;0;1;0;0;0;11;0;5.703780174;1;222
1549;2;46;1;0;0;1;0;0;0;11;0;6.263400078;2;222
1550;3;43;1;0;0;1;0;0;0;11;0;5.926929951;3;222
1551;4;36;1;0;0;1;0;0;0;11;0;5.521460056;4;222
1552;5;44;0;0;0;1;0;0;0;11;0;5.991459846;5;222
1553;6;47;1;0;0;1;0;0;0;11;0;6.163310051;6;222
1554;7;51;1;0;0;1;0;0;0;11;0;6.354370117;7;222
1555;12;50;0;1;1;0;1;0;0;14;0;6.109250069;1;223
1556;13;49;0;1;1;0;1;0;0;14;0;6.244170189;2;223
1557;14;50;0;1;1;0;1;0;0;14;0;6.282269955;3;223
1558;15;49;0;1;1;0;1;0;0;14;0;6.38519001;4;223
1559;16;50;0;1;1;0;1;0;0;14;0;6.489200115;5;223
1560;17;49;0;1;1;0;1;0;0;14;0;6.556779861;6;223
1561;18;48;0;1;1;0;1;0;0;14;0;6.77421999;7;223
1562;34;30;1;0;0;1;1;0;1;5;0;6.905749798;1;224
1563;35;26;1;0;0;1;1;0;1;5;0;6.905749798;2;224
1564;36;30;1;0;0;1;1;0;1;5;0;7.038780212;3;224
1565;37;36;1;0;0;1;1;0;1;5;0;7.122869968;4;224
1566;38;49;1;0;0;1;1;0;1;5;0;7.122869968;5;224
1567;39;44;1;0;0;1;1;0;1;5;0;7.170119762;6;224
1568;40;52;1;0;0;1;1;0;1;5;0;7.306529999;7;224
1569;10;49;0;0;0;1;0;1;0;12;0;6.023449898;1;225
1570;11;49;0;0;0;1;0;1;0;12;0;6.253829956;2;225
1571;12;49;0;0;0;1;0;1;0;12;0;6.333280087;3;225
1572;13;49;0;0;0;1;0;1;0;12;0;6.476970196;4;225
1573;14;49;0;0;0;1;0;1;0;12;0;6.490719795;5;225
1574;15;49;0;0;0;1;0;1;0;12;0;6.842679977;6;225
1575;16;49;0;0;0;1;0;1;0;12;0;6.901740074;7;225
1576;30;49;1;1;1;0;1;0;0;12;0;5.579730034;1;226
1577;31;52;1;1;1;0;1;0;0;12;0;5.669879913;2;226
1578;32;51;1;1;1;0;1;0;0;12;0;5.826000214;3;226
1579;33;48;1;1;1;0;1;0;0;12;0;5.874929905;4;226
1580;34;50;1;1;1;0;1;0;0;12;0;5.89989996;5;226
1581;35;43;1;1;1;0;1;0;0;12;0;6.109250069;6;226
1582;36;50;1;1;1;0;1;0;0;12;0;6.192359924;7;226
1583;29;47;0;0;0;1;1;0;0;16;0;6.905749798;1;227
1584;30;52;0;0;0;1;1;0;0;16;0;6.905749798;2;227
1585;31;43;0;0;0;1;1;0;0;16;0;7.11070013;3;227
1586;32;48;0;0;0;1;1;0;0;16;0;7.130899906;4;227
1587;33;48;0;0;0;1;1;0;0;16;0;6.670770168;5;227
1588;34;48;0;0;0;1;1;0;0;16;0;6.907760143;6;227
1589;35;48;0;0;0;1;1;0;0;16;0;6.907760143;7;227
1590;2;50;0;0;1;1;1;0;0;16;0;6.14632988;1;228
1591;3;50;0;0;1;1;1;0;0;16;0;6.551080227;2;228
1592;4;50;0;0;0;1;1;0;0;16;0;6.802390099;3;228
1593;5;50;0;0;0;1;1;0;0;16;0;6.907760143;4;228
1594;6;50;0;0;0;1;1;0;0;16;0;7.090079784;5;228
1595;7;50;0;0;0;1;1;0;0;16;0;7.244229794;6;228
1596;8;49;0;0;0;1;1;0;0;16;0;7.313220024;7;228
1597;16;40;0;0;0;1;0;1;1;17;0;6.68460989;1;229
1598;17;40;0;0;0;1;0;1;0;17;0;6.745240211;2;229
1599;18;40;0;0;0;1;0;1;1;17;0;6.745240211;3;229
1600;19;40;0;0;0;1;0;1;0;17;0;6.856460094;4;229
1601;20;39;0;0;0;1;0;1;0;17;0;6.907760143;5;229
1602;21;42;0;0;0;1;0;1;0;17;0;6.907760143;6;229
1603;22;42;0;1;0;1;0;1;1;17;0;6.907760143;7;229
1604;2;50;1;0;0;0;1;0;1;12;0;5.913499832;1;230
1605;3;50;1;0;0;0;1;0;1;12;0;6.240280151;2;230
1606;4;50;1;0;0;0;1;0;1;12;0;6.363029957;3;230
1607;5;50;1;0;0;0;1;0;1;12;0;6.551080227;4;230
1608;6;50;1;0;0;0;1;0;1;12;0;6.715380192;5;230
1609;7;50;1;0;0;0;1;0;1;12;0;6.802390099;6;230
1610;8;50;1;0;0;0;1;0;1;12;0;6.907760143;7;230
1611;23;49;0;1;0;1;1;0;0;16;0;6.905749798;1;231
1612;24;48;0;1;0;1;1;0;0;16;0;6.905749798;2;231
1613;25;49;0;1;0;1;1;0;0;16;0;7.649690151;3;231
1614;26;48;0;1;0;1;1;0;0;16;0;7.882309914;4;231
1615;27;49;0;1;0;1;1;0;0;16;0;7.82404995;5;231
1616;28;48;0;1;0;1;1;0;0;16;0;7.972469807;6;231
1617;29;48;0;1;0;1;1;0;0;16;0;8.047189713;7;231
1618;27;34;0;0;0;0;1;0;0;17;0;6.040249825;1;232
1619;28;49;0;0;0;0;1;0;0;17;0;6.905749798;2;232
1620;29;49;0;0;0;0;1;0;0;17;0;6.956550121;3;232
1621;30;47;0;0;0;0;1;0;0;17;0;7.015709877;4;232
1622;31;46;0;0;0;0;1;0;1;17;0;7.090079784;5;232
1623;32;48;0;0;0;0;1;0;0;17;0;7.130899906;6;232
1624;33;48;0;0;0;0;1;0;0;17;0;7.041409969;7;232
1625;30;46;1;0;0;1;1;0;1;10;0;6.633319855;1;233
1626;31;49;1;0;0;1;1;0;1;10;0;6.715380192;2;233
1627;32;47;1;1;0;1;1;0;1;10;0;6.829790115;3;233
1628;33;50;1;1;0;1;1;0;1;10;0;6.907760143;4;233
1629;34;50;1;1;0;1;1;0;0;10;0;7.003069878;5;233
1630;35;45;1;1;0;1;1;0;1;10;0;7.082550049;6;233
1631;36;39;1;1;0;1;1;0;1;10;0;7.130899906;7;233
1632;21;39;1;1;0;0;1;0;1;12;0;6.232450008;1;234
1633;22;47;1;1;0;0;1;0;1;12;0;6.302619934;2;234
1634;23;48;1;1;0;0;1;0;1;12;0;6.345640182;3;234
1635;24;48;1;1;0;0;1;0;1;12;0;6.472350121;4;234
1636;25;50;1;1;0;0;1;0;1;12;0;6.487679958;5;234
1637;26;48;1;1;0;0;1;0;1;12;0;6.715380192;6;234
1638;27;47;1;1;0;0;1;0;1;12;0;6.745240211;7;234
1639;18;49;1;1;1;0;1;0;0;7;0;5.926929951;1;235
1640;19;48;1;1;1;0;1;0;0;7;0;5.953239918;2;235
1641;20;46;1;1;1;0;1;0;0;7;0;6.109250069;3;235
1642;21;48;1;1;1;0;1;0;0;7;0;6.142039776;4;235
1643;22;46;1;1;1;0;1;0;0;7;0;6.173789978;5;235
1644;23;40;1;1;1;0;1;0;0;7;0;6.173789978;6;235
1645;24;49;1;1;1;0;1;0;0;7;0;6.173789978;7;235
1646;7;48;0;1;0;0;1;0;0;17;0;6.905749798;1;236
1647;8;49;0;1;0;0;1;0;0;17;0;6.905749798;2;236
1648;9;49;0;1;0;0;1;0;0;17;0;7.189169884;3;236
1649;10;49;0;1;0;0;1;0;0;17;0;7.192930222;4;236
1650;11;48;0;1;0;1;1;0;0;17;0;7.377759933;5;236
1651;12;48;0;1;0;1;1;0;0;17;0;7.377759933;6;236
1652;13;48;0;1;0;1;1;0;0;17;0;7.487170219;7;236
1653;6;36;0;0;0;0;1;0;0;16;0;6.163310051;1;237
1654;7;36;0;0;0;0;1;0;0;16;0;6.152729988;2;237
1655;8;43;0;0;0;0;1;0;0;16;0;6.369900227;3;237
1656;9;36;0;0;0;0;1;0;0;16;0;6.380119801;4;237
1657;10;40;0;0;0;0;1;0;0;16;0;6.31716013;5;237
1658;11;40;0;0;0;0;1;0;0;16;0;6.579249859;6;237
1659;12;36;0;0;0;0;1;0;0;16;0;6.593039989;7;237
1660;32;52;0;0;0;0;0;0;1;12;0;6.745240211;1;238
1661;33;50;1;0;0;0;0;0;0;12;0;6.851180077;2;238
1662;34;52;1;0;0;0;1;0;0;12;0;6.907760143;3;238
1663;35;50;0;0;0;0;1;0;0;12;0;6.966020107;4;238
1664;36;50;0;0;0;0;1;0;0;12;0;7.034389973;5;238
1665;37;48;0;0;0;0;1;0;0;12;0;6.920670033;6;238
1666;38;48;0;0;0;0;1;0;0;12;0;7.035270214;7;238
1667;27;47;0;0;0;1;1;0;0;16;0;6.905749798;1;239
1668;28;47;0;0;0;1;1;0;0;16;0;6.905749798;2;239
1669;29;47;0;0;0;1;1;0;0;16;0;7.82404995;3;239
1670;30;47;0;0;0;1;1;0;0;16;0;7.901010036;4;239
1671;31;47;0;0;0;1;1;0;0;16;0;7.673220158;5;239
1672;32;47;0;0;0;0;1;0;0;16;0;8.006369591;6;239
1673;33;49;0;0;0;0;1;0;0;16;0;8.055159569;7;239
1674;34;49;1;1;0;1;1;0;1;12;0;6.905749798;1;240
1675;35;49;1;1;0;1;1;0;1;12;0;6.905749798;2;240
1676;36;49;1;1;0;1;1;0;1;12;0;7.123670101;3;240
1677;37;49;1;1;0;1;1;0;1;12;0;7.239210129;4;240
1678;38;49;1;0;0;1;1;0;1;12;0;7.423570156;5;240
1679;39;49;1;0;0;1;1;0;1;12;0;7.467370033;6;240
1680;40;48;1;0;0;1;1;0;1;12;0;7.557469845;7;240
1681;15;50;1;0;0;1;1;0;0;10;0;6.53813982;1;241
1682;16;49;1;0;0;1;0;0;0;10;0;6.629360199;2;241
1683;17;45;1;0;0;1;0;0;0;10;0;6.722630024;3;241
1684;18;43;1;1;0;1;1;0;0;10;0;6.864850044;4;241
1685;19;49;1;0;0;1;1;0;0;10;0;6.876259804;5;241
1686;20;44;1;0;0;1;1;0;1;10;0;6.758090019;6;241
1687;21;38;1;0;0;1;1;0;1;10;0;6.769639969;7;241
1688;7;47;1;0;0;1;0;1;1;10;0;5.752570152;1;242
1689;8;45;1;0;0;1;0;1;1;10;0;5.752570152;2;242
1690;9;46;1;0;0;1;0;1;1;10;0;5.880529881;3;242
1691;10;41;1;0;0;1;0;1;1;10;0;5.945419788;4;242
1692;11;48;1;0;0;1;0;1;1;10;0;6.035480022;5;242
1693;12;45;1;0;0;1;0;1;1;10;0;6.025869846;6;242
1694;13;39;1;0;0;1;0;1;1;10;0;6.165420055;7;242
1695;9;46;1;1;0;1;1;0;1;12;0;6.905749798;1;243
1696;10;43;1;1;0;1;1;0;1;12;0;6.905749798;2;243
1697;11;40;1;1;0;1;1;0;1;12;0;7.145199776;3;243
1698;12;43;1;0;0;1;1;0;1;12;0;7.22548008;4;243
1699;13;50;1;0;0;1;1;0;1;12;0;7.33302021;5;243
1700;14;49;1;1;0;1;1;0;1;12;0;7.408530235;6;243
1701;15;48;1;1;0;1;1;0;1;12;0;7.346010208;7;243
1702;22;42;1;1;1;0;1;0;0;10;0;6.371610165;1;244
1703;23;48;1;1;1;0;1;0;0;10;0;6.469250202;2;244
1704;24;48;1;1;1;0;1;0;0;10;0;6.569479942;3;244
1705;25;43;1;1;1;0;1;0;0;10;0;6.511750221;4;244
1706;26;52;1;1;1;0;1;0;0;10;0;6.565259933;5;244
1707;27;52;1;1;1;0;1;0;0;10;0;6.646389961;6;244
1708;28;52;1;1;1;0;1;0;0;10;0;6.733399868;7;244
1709;36;48;1;0;0;1;1;0;0;7;0;6.396930218;1;245
1710;37;44;1;0;0;1;1;0;0;7;0;6.476970196;2;245
1711;38;45;1;0;0;1;1;0;0;7;0;6.551080227;3;245
1712;39;50;1;0;0;1;1;0;0;7;0;6.620069981;4;245
1713;40;50;1;0;0;1;1;0;0;7;0;6.665679932;5;245
1714;41;50;1;0;0;1;1;0;0;7;0;6.68460989;6;245
1715;42;40;1;0;0;1;1;0;0;7;0;6.709300041;7;245
1716;37;50;1;0;1;0;1;0;1;10;0;6.476970196;1;246
1717;38;26;1;0;1;0;1;0;0;10;0;6.354370117;2;246
1718;39;24;1;0;1;0;1;0;1;10;0;6.354370117;3;246
1719;40;39;1;0;1;0;1;0;1;10;0;6.507279873;4;246
1720;41;51;1;0;1;0;1;0;1;10;0;6.597149849;5;246
1721;42;44;1;0;1;0;1;0;1;10;0;6.663129807;6;246
1722;43;46;1;0;1;0;1;0;1;10;0;6.620069981;7;246
1723;9;50;1;0;0;1;0;1;0;7;1;5.438079834;1;247
1724;10;44;1;0;0;1;0;1;0;7;1;5.560679913;2;247
1725;11;50;1;0;0;1;0;1;0;7;1;5.579730034;3;247
1726;12;50;1;0;0;1;0;1;0;7;1;5.736569881;4;247
1727;13;50;1;0;0;1;0;1;0;7;1;5.768320084;5;247
1728;14;50;1;0;0;1;0;1;0;7;1;5.814129829;6;247
1729;15;49;1;0;0;1;0;1;0;7;1;6.040249825;7;247
1730;10;49;1;0;0;1;0;1;0;11;0;5.746200085;1;248
1731;11;50;1;0;0;1;0;1;0;11;0;5.736569881;2;248
1732;12;42;1;0;0;1;0;1;0;11;0;5.416100025;3;248
1733;13;51;1;0;0;1;0;1;0;11;0;5.463829994;4;248
1734;14;52;0;1;0;1;0;1;0;11;0;6.2146101;5;248
1735;15;50;1;0;0;1;0;1;0;11;0;5.857930183;6;248
1736;16;47;1;0;0;1;0;1;0;11;0;6.2146101;7;248
1737;30;49;0;1;0;1;1;0;0;16;0;6.620069981;1;249
1738;31;48;0;1;0;1;0;0;0;16;0;6.551080227;2;249
1739;32;48;0;1;0;1;0;0;0;16;0;6.745240211;3;249
1740;33;47;0;1;0;1;0;0;0;16;0;6.802390099;4;249
1741;34;48;0;1;0;1;0;0;0;16;0;6.956550121;5;249
1742;35;47;0;1;0;1;0;0;0;16;0;7.025539875;6;249
1743;36;48;0;1;0;1;0;0;0;16;0;7.003069878;7;249
1744;18;48;1;1;1;0;1;0;1;10;0;6.056779861;1;250
1745;19;47;1;1;1;0;1;0;1;10;0;6.109250069;2;250
1746;20;48;1;1;1;0;1;0;1;10;0;6.184150219;3;250
1747;21;48;1;1;1;0;1;0;1;10;0;6.284130096;4;250
1748;22;48;1;1;1;0;1;0;1;10;0;6.396930218;5;250
1749;23;48;1;1;1;0;1;0;1;10;0;6.514709949;6;250
1750;24;48;1;1;1;0;1;0;1;10;0;6.575079918;7;250
1751;6;50;0;0;1;0;1;0;0;16;0;5.886099815;1;251
1752;7;49;0;0;1;1;1;0;0;16;0;6.2146101;2;251
1753;8;49;0;0;1;0;1;0;0;16;0;6.445720196;3;251
1754;9;50;0;0;1;0;1;0;0;16;0;6.396930218;4;251
1755;10;49;0;0;1;0;0;0;0;16;0;6.656730175;5;251
1756;11;50;0;0;1;0;0;0;0;16;0;6.620069981;6;251
1757;12;49;0;0;1;0;0;0;0;16;0;6.620069981;7;251
1758;25;49;0;0;0;1;1;0;0;17;1;6.905749798;1;252
1759;26;47;0;0;0;1;1;0;0;17;1;6.905749798;2;252
1760;27;49;0;0;0;1;1;0;0;17;1;7.549610138;3;252
1761;28;48;0;0;0;1;1;0;0;17;1;7.600900173;4;252
1762;29;49;0;0;0;1;1;0;0;17;1;7.673220158;5;252
1763;30;48;0;0;0;1;1;0;0;17;1;7.600900173;6;252
1764;31;47;0;0;0;1;1;0;0;17;1;7.696209908;7;252
1765;7;49;0;1;1;0;1;0;1;12;1;6.238319874;1;253
1766;8;32;0;1;1;0;1;0;1;12;1;6.492239952;2;253
1767;9;49;1;1;1;0;1;0;1;12;1;6.522089958;3;253
1768;10;49;1;1;1;0;1;0;1;12;1;6.586170197;4;253
1769;11;34;1;1;1;0;1;0;1;12;1;6.802390099;5;253
1770;12;49;1;0;1;0;1;0;1;12;1;6.856460094;6;253
1771;13;49;0;1;1;0;1;0;1;12;1;6.956550121;7;253
1772;33;48;1;1;0;0;1;0;0;12;0;6.226540089;1;254
1773;34;48;1;1;0;0;1;0;0;12;0;6.309919834;2;254
1774;35;47;1;1;0;0;1;0;0;12;0;6.396930218;3;254
1775;36;48;1;1;0;0;1;0;0;12;0;6.529419899;4;254
1776;37;48;1;1;0;0;1;0;0;12;0;6.612040043;5;254
1777;38;48;1;1;0;0;1;0;0;12;0;6.704410076;6;254
1778;39;24;1;1;0;0;1;0;0;12;0;6.726230145;7;254
1779;3;48;1;1;0;0;0;1;0;12;0;6.052090168;1;255
1780;4;11;1;1;0;0;0;1;1;12;0;6.016160011;2;255
1781;5;37;1;1;0;0;0;1;1;12;0;6.278520107;3;255
1782;6;50;1;1;0;0;0;1;1;12;0;6.368189812;4;255
1783;7;40;1;1;0;0;0;1;1;12;0;6.458340168;5;255
1784;8;47;1;1;0;0;0;1;1;12;0;6.562439919;6;255
1785;9;50;1;1;0;0;0;1;1;12;0;6.630680084;7;255
1786;5;16;0;0;1;1;1;0;0;16;0;6.230480194;1;256
1787;6;39;0;0;1;1;1;0;1;16;0;6.354370117;2;256
1788;7;50;0;0;1;1;1;0;1;16;0;6.499790192;3;256
1789;8;50;0;0;1;1;1;0;1;16;0;6.68460989;4;256
1790;9;50;0;0;1;1;1;0;1;16;0;6.980080128;5;256
1791;10;49;0;0;1;1;1;0;1;16;0;7.003069878;6;256
1792;11;48;0;0;1;1;1;0;1;16;0;7.090079784;7;256
1793;32;47;1;1;0;0;1;0;1;12;0;6.643789768;1;257
1794;33;47;1;1;0;0;1;0;1;12;0;6.74406004;2;257
1795;34;47;1;1;0;0;1;0;1;12;0;6.799059868;3;257
1796;35;47;1;1;0;0;1;0;1;12;0;6.893660069;4;257
1797;36;47;1;1;0;0;1;0;1;12;0;7.027309895;5;257
1798;37;47;1;1;0;0;1;0;1;12;0;7.064760208;6;257
1799;38;47;1;1;0;0;1;0;1;12;0;7.200419903;7;257
1800;25;42;0;0;1;0;0;0;0;17;0;6.511750221;1;258
1801;26;45;0;0;1;0;0;0;0;17;0;6.495269775;2;258
1802;27;47;0;0;1;0;0;0;0;17;0;6.63725996;3;258
1803;28;46;0;0;1;0;0;0;0;17;0;6.638569832;4;258
1804;29;44;0;0;1;0;0;0;0;17;0;6.694560051;5;258
1805;30;51;0;0;1;0;0;0;0;17;0;6.698269844;6;258
1806;31;45;0;0;1;0;0;0;0;17;0;6.993929863;7;258
1807;10;49;1;1;1;0;1;0;0;10;0;5.857930183;1;259
1808;11;51;1;1;1;0;1;0;0;10;0;5.857930183;2;259
1809;12;28;1;0;1;0;1;0;0;10;0;6.2146101;3;259
1810;13;50;1;1;1;0;1;0;0;10;0;6.184150219;4;259
1811;14;51;1;1;1;0;1;0;0;10;0;6.234409809;5;259
1812;15;50;1;1;1;0;1;0;0;10;0;6.184150219;6;259
1813;16;52;1;1;1;0;1;0;0;10;0;6.167520046;7;259
1814;10;49;1;0;0;1;1;0;0;12;0;6.551080227;1;260
1815;11;50;1;0;0;1;1;0;0;12;0;6.633319855;2;260
1816;12;49;0;0;0;1;1;0;0;12;0;6.745240211;3;260
1817;13;49;0;0;0;1;1;0;0;12;0;6.956550121;4;260
1818;14;48;0;0;0;1;1;0;0;12;0;7.025539875;5;260
1819;15;48;0;0;0;1;1;0;0;12;0;7.150700092;6;260
1820;16;49;0;0;0;1;1;0;0;12;0;7.313220024;7;260
1821;16;37;1;0;1;1;1;0;1;10;0;6.31716013;1;261
1822;17;50;1;0;1;1;1;0;1;10;0;6.361299992;2;261
1823;18;49;1;0;1;1;1;0;1;10;0;6.429719925;3;261
1824;19;37;1;0;1;1;1;0;1;10;0;6.731019974;4;261
1825;20;47;1;0;1;1;1;0;1;10;0;6.810140133;5;261
1826;21;45;1;0;1;1;1;0;1;10;0;6.951769829;6;261
1827;22;49;1;0;1;1;1;0;1;10;0;6.925600052;7;261
1828;12;49;0;0;0;1;1;0;0;16;0;6.838409901;1;262
1829;13;49;0;0;0;1;1;0;0;16;0;6.852240086;2;262
1830;14;48;0;0;0;1;1;0;0;16;0;6.91174984;3;262
1831;15;49;0;0;0;1;1;0;0;16;0;6.91174984;4;262
1832;16;49;0;0;0;1;1;0;0;16;0;7.311220169;5;262
1833;17;50;0;0;0;1;1;0;0;16;0;7.189169884;6;262
1834;18;49;0;0;0;1;1;0;0;16;0;7.377759933;7;262
1835;10;37;0;1;0;1;0;1;0;12;1;6.109250069;1;263
1836;11;33;0;1;0;1;0;1;0;12;1;6.204559803;2;263
1837;12;43;0;1;0;1;0;1;0;12;1;6.371610165;3;263
1838;13;46;0;1;0;1;0;1;0;12;1;6.396930218;4;263
1839;14;48;0;1;0;1;0;1;0;12;1;6.551080227;5;263
1840;15;49;0;1;0;1;0;1;0;12;1;6.602590084;6;263
1841;16;48;1;1;0;1;0;1;0;12;1;6.620069981;7;263
1842;3;48;0;0;0;1;0;1;0;16;0;6.309919834;1;264
1843;4;35;0;0;0;1;0;1;0;16;0;6.291570187;2;264
1844;5;40;0;0;0;1;0;1;0;16;0;6.309919834;3;264
1845;6;36;0;0;0;1;0;1;0;16;0;6.652860165;4;264
1846;7;28;0;0;0;1;0;1;0;16;0;6.620069981;5;264
1847;8;51;0;0;0;1;0;1;0;16;0;6.57227993;6;264
1848;9;50;0;0;0;1;0;1;0;16;0;7.047520161;7;264
1849;15;49;1;1;1;1;1;0;1;12;0;6.678339958;1;265
1850;16;45;1;1;1;1;1;0;1;12;0;6.752270222;2;265
1851;17;48;1;1;1;1;1;0;1;12;0;6.841619968;3;265
1852;18;49;1;1;1;1;1;0;1;12;0;6.956550121;4;265
1853;19;47;1;1;1;1;1;0;1;12;0;7.003069878;5;265
1854;20;48;1;1;1;1;1;0;1;12;0;7.154620171;6;265
1855;21;47;1;0;1;1;1;0;1;12;0;7.215240002;7;265
1856;21;44;0;0;0;1;1;0;1;17;0;6.905749798;1;266
1857;22;41;0;0;0;1;1;0;1;17;0;6.905749798;2;266
1858;23;43;0;0;0;1;1;0;1;17;0;7.029970169;3;266
1859;24;41;0;0;0;1;1;0;1;17;0;7.090079784;4;266
1860;25;44;0;0;0;1;1;0;1;17;0;7.207859993;5;266
1861;26;43;0;0;0;1;1;0;1;17;0;7.261929989;6;266
1862;27;42;0;0;0;1;1;0;1;17;0;7.279319763;7;266
1863;14;49;1;0;1;1;1;0;1;12;0;6.559619904;1;267
1864;15;49;1;0;1;1;1;0;1;12;0;6.601230145;2;267
1865;16;49;1;0;1;1;1;0;1;12;0;6.732210159;3;267
1866;17;48;1;0;1;1;1;0;1;12;0;6.791220188;4;267
1867;18;48;1;0;1;1;1;0;1;12;0;6.907760143;5;267
1868;19;47;1;0;1;1;1;0;1;12;0;7.003069878;6;267
1869;20;46;1;0;1;1;1;0;1;12;0;7.090079784;7;267
1870;8;51;1;0;0;0;1;0;0;14;0;5.89715004;1;268
1871;9;51;1;0;0;0;1;0;0;14;0;6.079929829;2;268
1872;10;51;1;0;0;0;1;0;0;14;0;5.981410027;3;268
1873;11;50;1;0;0;0;1;0;0;14;0;6.333280087;4;268
1874;12;51;0;0;0;0;1;0;0;14;0;6.274759769;5;268
1875;13;52;0;0;0;0;1;0;0;14;0;6.204559803;6;268
1876;14;51;0;0;0;0;1;0;0;14;0;6.586170197;7;268
1877;21;50;1;1;0;1;1;0;1;9;0;6.445720196;1;269
1878;22;50;1;1;0;1;1;0;1;9;0;6.745240211;2;269
